THRIVE CAPITAL,Investor,JELLO LABS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JET.COM,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JIBE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JOYABLE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JUICERO,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JUMP RAMP GAMES,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,JUSTWORKS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,KICKSTARTER,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,KINNEK,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,LATTICE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,LOLA,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,MAKERBOT,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,MAPBOX,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,MAPLE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,NASTY GAL,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,NEVERWARE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ONSWIPE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,OOPA DESIGN,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,OPENDOOR,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,OPENGOV,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ORCHARD PLATFORM,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,OSCAR INSURANCE CORPORATION,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,PAPERLESS POST,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,PATREON,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,PITZI,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,REALCADRE LLC,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,RELATEIQ,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,RENTJUICE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,RESEARCHGATE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ROOMORAMA,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SAILTHRU,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SEGMENT.IO,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SHIFT LABS,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SIMPLE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SLACK TECHNOLOGIES,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,SPREE COMMERCE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,STRIPE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,TICKTAIL,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,TUTORSPREE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,TWITCH INTERACTIVE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,UNITY TECHNOLOGIES,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,VYCLONE,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,WARBY PARKER,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,WHISPER,https://www.crunchbase.com/organization/thrive-capital/investments
THRIVE CAPITAL,Investor,ZOLA,https://www.crunchbase.com/organization/thrive-capital/investments
TIAA-CREF,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
TIGL IRELAND ENTERPRISES LIMITED,DBA,TRUMP INTERNATIONAL GOLF LINKS - DOONBEG,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIHH MEMBER CORP.,Ownership,TRUMP INTERNATIONAL HOTEL HAWAII LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIHH MEMBER LLC,Ownership,TRUMP INTERNATIONAL HOTEL HAWAII LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIHM MEMBER CORP.,Ownership,TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIHT CHICAGO MEMBER ACQUISITION LLC,Ownership,401 MEZZ VENTURE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIHT MEMBER LLC,Ownership,TIHT COMMERCIAL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TIPPERARY REALTY CORP.,Ownership,THE TRUMP-EQUITABLE FIFTH AVENUE COMPANY,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TITAN ATLAS MANUFACTURING,In Aug. 2013 TAG "leases TAM’s building and equipment and attempts to market the same product line" according to The Post and Courier's timeline,TITAN ATLAS GLOBAL,http://www.postandcourier.com/timeline-trump-may-profit-on-son-s-failure/article_8b4e2248-e898-5d72-8c47-1f3e477117b8.html
TMG MEMBER LLC,Ownership,TRUMP MODEL MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC CHARLOTTE LLC,Managing member,TNGC CHARLOTTE MANAGER CORP.,https://www.sosnc.gov/Search/profcorp/9859139
TNGC CHARLOTTE MANAGER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - CHARLOTTE,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC DUTCHESS COUNTY LLC,NKA/FKA,TRUMP MARKS CLASSIC CARS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC DUTCHESS COUNTY MEMBER CORP.,NKA/FKA,TRUMP MARKS CLASSIC CARS MEMBER CORP.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC DUTCHESS COUNTY MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - HUDSON VALLEY,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC JUPITER MANAGING MEMBER CORP.,Ownership,TNGC JUPITER MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC PINE HILL LLC,NKA/FKA,CREST COURT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC PINE HILL LLC,DBA,TRUMP NATIONAL GOLF CLUB - PHILADELPHIA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC PINE HILL MEMBER CORP.,NKA/FKA,CREST COURT MEMBER CORP.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TNGC PINE HILL MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - PHILADELPHIA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TP CFD MANAGER CORP.,Ownership,TP CFD LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRADE ASSET MANAGEMENT COMPANY,Ownership,RECOLTE,http://www.marketwired.com/press-release/drinks-americas-expands-trump-super-premium-vodka-to-russia-nasdaq-dkam-789034.htm
TRANSAMERICA CORPORATION,Owns collateralized debt,40 WALL STREET LLC,Morningstar analysis
TRAVEL ENTERPRISES MANAGEMENT INC,NKA/FKA,TOYS AT TRUMP INC.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRIBUTARY FUNDS,Owns collateralized debt,TRUMP TOWER COMMERCIAL LLC,Morningstar analysis
TRUMP 845 LP LLC,Ownership,845 UN LIMITED PARTNERSHIP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP 845 UN GP LLC,Ownership,845 UN LIMITED PARTNERSHIP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP 845 UN MGR CORP.,Ownership,TRUMP 845 UN GP LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP 845 UN MGR LLC,NKA/FKA,845 UN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP AC CASINO MARKS MEMBER CORP.,Ownership,TRUMP AC CASINO MARKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ACQUISITION CORP.,Ownership,TRUMP ACQUISITION LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ATLANTIC CITY ASSOCIATES,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP ATLANTIC CITY CORPORATION,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP ATLANTIC CITY FUNDING II INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP ATLANTIC CITY FUNDING III INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP ATLANTIC CITY FUNDING INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP ATLANTIC CITY HOLDING INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP BOOKS MANAGER CORP.,Ownership,TRUMP BOOKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP BRIARCLIFF MANOR DEVELOPMENT LLC,NKA/FKA,BRIAR HALL DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CANOUAN ESTATE MEMBER CORP.,Ownership,TRUMP CANOUAN ESTATE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CAROUSEL MEMBER CORP.,Ownership,TRUMP CAROUSEL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CASINO FUNDING INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP CASINO HOLDINGS LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP CENTRAL PARK WEST CORP.,Ownership,ONE CENTRAL PARK WEST ASSOCIATES,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO COMMERCIAL MEMBER CORP.,Ownership,TRUMP CHICAGO COMMERCIAL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO HOTEL MEMBER CORP.,Ownership,TRUMP CHICAGO HOTEL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO MANAGING MEMBER LLC,Ownership,401 MEZZ VENTURE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO MEMBER LLC,Ownership,401 MEZZ VENTURE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO RESIDENTIAL MEMBER CORP.,Ownership,TRUMP CHICAGO RESIDENTIAL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CHICAGO RETAIL MEMBER CORP.,Ownership,TRUMP CHICAGO RETAIL MANAGER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CLASSIC CARS MEMBER CORP.,Ownership,TRUMP CLASSIC CARS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP CPS CORP.,Ownership,TRUMP CPS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP DELMONICO LLC,Ownership,TRUMP PARK AVENUE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP DEVELOPMENT SERVICES MEMBER CORP.,Ownership,TRUMP DEVELOPMENT SERVICES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP DRINKS ISRAEL HOLDINGS MEMBER CORP.,Ownership,TRUMP DRINKS ISRAEL HOLDINGS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP DRINKS ISRAEL MEMBER CORP.,Ownership,TRUMP DRINKS ISRAEL LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ENDEAVOR 12 LLC,DBA,TRUMP NATIONAL DORAL,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ENDEAVOR 12 MANAGER CORP.,Ownership,TRUMP NATIONAL DORAL,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP ENTERTAINMENT RESORTS INC.,Subsidiary,ICAHN ENTERPRISES L.P.,http://fortune.com/2016/03/10/trump-hotel-casinos-pay-failure/
TRUMP ENTERTAINMENT RESORTS INC.,NKA/FKA,TRUMP HOTELS & CASINO RESORTS INC.,http://fortune.com/2016/03/10/trump-hotel-casinos-pay-failure/
TRUMP EU MARKS MEMBER CORP.,Ownership,TRUMP EU MARKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP FERRY POINT MEMBER CORP.,Ownership,TRUMP FERRY POINT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP FLORIDA MANAGER CORP.,Ownership,TRUMP FLORIDA MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP GOLF COCO BEACH MEMBER CORP.,Ownership,TRUMP GOLF COCO BEACH LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP HOME MARKS MEMBER CORP.,Ownership,TRUMP HOME MARKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP HOTELS & CASINO RESORTS DEVELOPMENT COMPANY LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP HOTELS & CASINO RESORTS FUNDING INC.,AKA,THCR FUNDING,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP HOTELS & CASINO RESORTS FUNDING INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP HOTELS & CASINO RESORTS HOLDINGS L.P.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP INDIANA CASINO MANAGEMENT LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP INDIANA REALTY LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP INDIANA INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP INTERNATIONAL DEVELOPMENT MEMBER CORP.,Ownership,TRUMP INTERNATIONAL DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL GOLF CLUB - FLORIDA,DBA,TRUMP INTERNATIONAL GOLF CLUB LC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL GOLF CLUB INC.,Ownership,TRUMP INTERNATIONAL GOLF CLUB - FLORIDA,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL GOLF LINKS - DOONBEG,Ownership,TIGL IRELAND MANAGEMENT LIMITED,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC,Ownership,THC CHINA DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC,Ownership,THC IMEA DEVELOPMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC,DBA,TRUMP HOTEL COLLECTION,https://www.documentcloud.org/documents/3233891-TIHT-Chicago.html
TRUMP INTERNET CASINO LLC,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP KOREAN PROJECTS LLC,Ownership,TRUMP KOREA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP LAS OLAS MEMBER CORP.,Ownership,TRUMP LAS OLAS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP LAS VEGAS CORP.,Ownership,TRUMP LAS VEGAS MANAGING MEMBER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP LAS VEGAS CORP.,Ownership,TRUMP LAS VEGAS MEMBER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP LAS VEGAS MANAGING MEMBER LLC,Ownership,TRUMP RUFFIN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP LAS VEGAS MEMBER LLC,Ownership,TRUMP RUFFIN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARINA ASSOCIATES L.P.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP MARINA INC.,Subsidiary,TRUMP HOTELS & CASINO RESORTS INC.,https://www.sec.gov/Archives/edgar/data/943320/000119312504053673/dex211.htm
TRUMP MARKS ASIA CORP.,Ownership,TRUMP MARKS ASIA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS ATLANTA MEMBER CORP.,Ownership,TRUMP MARKS ATLANTA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS BAJA CORP.,Ownership,TRUMP MARKS BAJA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS BATUMI MANAGING MEMBER CORP.,Ownership,TRUMP MARKS BATUMI LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS BEVERAGES CORP.,Ownership,TRUMP MARKS BEVERAGES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS CANOUAN CORP.,Ownership,TRUMP MARKS CANOUAN LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS CHICAGO MEMBER CORP.,Ownership,TRUMP MARKS CHICAGO LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS DUBAI CORP.,Ownership,TRUMP MARKS DUBAI LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS EGYPT CORP.,Ownership,TRUMP MARKS EGYPT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS FINE FOODS MEMBER CORP.,Ownership,TRUMP MARKS FINE FOODS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS FT. LAUDERDALE MEMBER CORP.,Ownership,TRUMP MARKS FT. LAUDERDALE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS GP CORP.,Ownership,TRUMP MARKS HOLDINGS L.P.,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS HOLDINGS L.P.,Ownership,TRUMP MARKS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS HOLDINGS L.P.,NKA/FKA,TRUMP MARKS LP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS HOLLYWOOD CORP.,Ownership,TRUMP MARKS HOLLYWOOD LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS ISTANBUL II CORP.,Ownership,TRUMP MARKS ISTANBUL II LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS JERSEY CITY CORP.,Ownership,TRUMP MARKS JERSEY CITY LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS LAS VEGAS CORP.,Ownership,TRUMP MARKS LAS VEGAS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS MAGAZINE CORP.,Ownership,TRUMP MARKS MAGAZINE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS MATTRESS MEMBER CORP.,Ownership,TRUMP MARKS MATTRESS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS MENSWEAR MEMBER CORP.,Ownership,TRUMP MARKS MENSWEAR LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS MORTGAGE CORP.,Ownership,TRUMP MARKS MTG LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS MUMBAI MEMBER CORP.,Ownership,TRUMP MARKS MUMBAI LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS NEW ROCHELLE CORP.,Ownership,TRUMP MARKS NEW ROCHELLE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PALM BEACH CORP.,Ownership,TRUMP MARKS PALM BEACH LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PANAMA CORP.,Ownership,TRUMP MARKS PANAMA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PHILADELPHIA CORP.,Ownership,TRUMP MARKS PHILADELPHIA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PHILIPPINES CORP.,Ownership,TRUMP MARKS PHILIPPINES LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PRODUCTS MEMBER CORP.,Ownership,TRUMP MARKS PRODUCTS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PUERTO RICO I MEMBER CORP.,Ownership,TRUMP MARKS PUERTO RICO I LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PUERTO RICO II MEMBER CORP.,Ownership,TRUMP MARKS PUERTO RICO II LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS PUNTA DEL ESTE MANAGER CORP.,Ownership,TRUMP MARKS PUNTA DEL ESTE LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS SOHO LICENSE CORP.,Ownership,TRUMP MARKS SOHO LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS STAMFORD CORP.,Ownership,TRUMP MARKS STAMFORD LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS SUNNY ISLES I MEMBER CORP.,Ownership,TRUMP MARKS SUNNY ISLES I LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS SUNNY ISLES II MEMBER CORP.,Ownership,TRUMP MARKS SUNNY ISLES II LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS TAMPA CORP.,Ownership,TRUMP MARKS TAMPA LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS TORONTO CORP.,Ownership,TRUMP MARKS TORONTO LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS TORONTO LP,DBA,TRUMP TORONTO MANAGEMENT LP,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WAIKIKI CORP.,Ownership,TRUMP MARKS WAIKIKI LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WESTCHESTER CORP.,Ownership,TRUMP MARKS WESTCHESTER LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MARKS WHITE PLAINS CORP.,Ownership,TRUMP MARKS WHITE PLAINS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP MIAMI RESORT MANAGEMENT MEMBER CORP.,Ownership,TRUMP MIAMI RESORT MANAGEMENT LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB - LOS ANGELES,Ownership,VHPS LLC,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB COLTS NECK MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - COLTS NECK,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB LLC,DBA,TRUMP NATIONAL GOLF CLUB - WESTCHESTER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
TRUMP NATIONAL GOLF CLUB MEMBER CORP.,Ownership,TRUMP NATIONAL GOLF CLUB - WESTCHESTER,https://www.documentcloud.org/documents/2838696-Trump-2016-Financial-Disclosure.html
